Report Number,Report Date,Occur Date,Occur Time,Possible Date,Possible Time,Beat,Apartment Office Prefix,Apartment Number,Location,Shift Occurrence,Location Type,UCR Literal,UCR #,IBR Code,Neighborhood,NPU,Latitude,Longitude
190221972,2019-01-22,2019-01-22,1910,2019-01-22,2020,205,,,1950 HOWELL MILL RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Wildwood (NPU-C),C,33.80838,-84.413560000000004
190221977,2019-01-22,2019-01-22,1900,2019-01-22,2000,213,,,1424 N HIGHLAND AVE NE,Evening Watch,,LARCENY-FROM VEHICLE,0640,2305,Morningside/Lenox Park,F,33.793509999999998,-84.351479999999995
190221992,2019-01-22,2019-01-22,1800,2019-01-22,2030,503,,,950 W PEACHTREE ST NW @PUBLIX - W PEACHTREE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.780140000000003,-84.387469999999993
190222026,2019-01-22,2019-01-22,2030,2019-01-22,2040,203,,,1356 ENGLISH ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Blandtown,D,33.793309999999998,-84.420670000000001
190222036,2019-01-22,2019-01-22,2050,2019-01-22,2102,605,,,800 GLENWOOD AVE SE,Evening Watch,23,LARCENY-FROM VEHICLE,0640,2305,Grant Park,W,33.742339999999999,-84.360020000000006
190222047,2019-01-22,2019-01-22,2015,2019-01-22,2130,501,,,1025 HOWELL MILL RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Home Park,E,33.782850000000003,-84.411259999999999
190222050,2019-01-22,2019-01-22,1830,2019-01-22,2110,208,,,3242 PEACHTREE RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Buckhead Forest,B,33.844250000000002,-84.373109999999997
190222077,2019-01-22,2019-01-22,2115,2019-01-22,2135,504,,,768 MARIETTA ST,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Marietta Street Artery,E,33.773310000000002,-84.404030000000006
190222109,2019-01-22,2019-01-22,2030,2019-01-22,2140,207,,,1784 PEACHTREE ST NW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Ardmore,E,33.803339999999999,-84.393510000000006
190222131,2019-01-22,2019-01-22,2100,2019-01-22,2200,602,,,300 N HIGHLAND AVE NE,Unknown,18,LARCENY-FROM VEHICLE,0640,2305,Inman Park,N,33.762839999999997,-84.358590000000007
190222187,2019-01-22,2019-01-22,1400,2019-01-22,2245,507,,210,490 MARIETTA ST NW,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.766269999999999,-84.39761
190222221,2019-01-22,2019-01-22,2230,2019-01-22,2235,209,,,4475 ROSWELL RD NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,North Buckhead,B,33.877279999999999,-84.379490000000004
190230376,2019-01-23,2019-01-23,0650,2019-01-23,0657,309,,,655 CLEVELAND AVE SW,Day Watch,23,LARCENY-FROM VEHICLE,0640,2305,Perkerson,X,33.682400000000001,-84.410290000000003
190230578,2019-01-23,2019-01-23,0825,2019-01-23,0828,601,,,501 AMSTERDAM AVE NE,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Virginia Highland,F,33.787849999999999,-84.370090000000005
190230653,2019-01-23,2019-01-23,0700,2019-01-23,0840,504,,,826 MARIETTA ST NW,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Marietta Street Artery,E,33.774769999999997,-84.406700000000001
190230687,2019-01-23,2019-01-23,0200,2019-01-23,1000,305,,104,201 MOURY AVE SW,Day Watch,20,LARCENY-FROM VEHICLE,0640,2305,The Villages at Carver,Y,33.716909999999999,-84.392759999999996
190230965,2019-01-23,2019-01-23,1145,2019-01-23,1150,108,,,98 ANDERSON AVE NW @APS KIPP COLLEGIATE,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Dixie Hills,J,33.756329999999998,-84.451139999999995
190231159,2019-01-23,2019-01-23,1245,2019-01-23,1305,206,,,100 BAGLEY ST NE @FRANKIE ALLEN PARK,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Garden Hills,B,33.836889999999997,-84.373940000000005
190231253,2019-01-23,2019-01-23,1400,2019-01-23,1600,605,,,275 MEMORIAL DR SE,Evening Watch,26,LARCENY-FROM VEHICLE,0640,2305,Grant Park,W,33.746760000000002,-84.378559999999993
190231287,2019-01-23,2019-01-23,1330,2019-01-23,1453,203,,,2108 OLD GEORGIAN TER NW,Day Watch,20,LARCENY-FROM VEHICLE,0640,2305,Whittier Mill Village,D,33.813099999999999,-84.481740000000002
190231298,2019-01-23,2019-01-22,1730,2019-01-23,2050,212,APT,1020,2470 CHESHIRE BRIDGE RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Lindridge/Martin Manor,F,33.822360000000003,-84.351730000000003
190231581,2019-01-23,2019-01-23,1230,2019-01-23,1640,212,,,181 ARMOUR DR NE,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,,E,33.809019999999997,-84.382840000000002
190231770,2019-01-23,2019-01-23,1625,2019-01-23,1631,414,,,3833 PRINCETON LAKES CT SW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Princeton Lakes,P,33.657380000000003,-84.513090000000005
190231842,2019-01-23,2019-01-23,1832,2019-01-23,1839,203,,,2429 BOLTON RD NW,Evening Watch,23,LARCENY-FROM VEHICLE,0640,2305,Bolton,D,33.820650000000001,-84.455370000000002
190232006,2019-01-23,2019-01-23,1900,2019-01-23,2010,204,,,1341 COLLIER RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Underwood Hills,D,33.811540000000001,-84.431640000000002
190232124,2019-01-23,2019-01-23,1900,2019-01-23,2130,205,,,1920 HOWELL MILL RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Wildwood (NPU-C),C,33.80733,-84.412840000000003
190232247,2019-01-23,2019-01-23,1700,2019-01-23,1930,602,,,438 MORELAND AVE NE,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Inman Park,N,33.76634,-84.349159999999998
190120978,2019-01-23,2019-01-12,1241,2019-01-12,1241,307,,,1296 JONESBORO RD,Day Watch,7,LARCENY-FROM VEHICLE,0640,2305,South Atlanta,Y,33.719099999999997,-84.38494
190230367,2019-01-23,2019-01-22,1630,2019-01-23,0600,103,,,575 TRAVIS ST NW ,Day Watch,4,LARCENY-NON VEHICLE,0670,2308,English Avenue,L,33.772579999999998,-84.408330000000007
190230623,2019-01-23,2019-01-23,0900,2019-01-23,0928,105,,,1649 EZRA CHURCH DR NW,Day Watch,20,LARCENY-NON VEHICLE,0670,2308,West Lake,J,33.76126,-84.441159999999996
190231047,2019-01-23,2019-01-07,0000,2019-01-12,2359,502,,2508,1240 W PEACHTREE ST NW,Day Watch,26,LARCENY-NON VEHICLE,0670,2308,Midtown,E,33.788170000000001,-84.387900000000002
190231080,2019-01-23,2019-01-23,1207,2019-01-23,1307,407,,,286 WILSON MILL RD SW @KINDEZI SCHOOL WEST,Day Watch,35,LARCENY-FROM VEHICLE,0650,2304,Wisteria Gardens,H,33.7547,-84.513649999999998
190231540,2019-01-23,2018-12-29,1530,2018-12-29,1600,607,,,1130 MORELAND AVE SE,Evening Watch,12,LARCENY-FROM VEHICLE,0650,2304,East Atlanta,W,33.723500000000001,-84.348929999999996
190230497,2019-01-23,2019-01-23,0730,2019-01-23,0800,111,APT,C1,2980 DELMAR LN NW,Day Watch,26,LARCENY-NON VEHICLE,0690,2399,,I,33.75517,-84.484809999999996
190230713,2019-01-23,2019-01-22,1730,2019-01-23,0930,307,,1000B,1770 RICHMOND CIR SE,Day Watch,26,LARCENY-NON VEHICLE,0690,2399,Lakewood Heights,Y,33.706949999999999,-84.374139999999997
190230860,2019-01-23,2019-01-10,0700,2019-01-22,1900,304,,,137 ATLANTA AVE SE,Day Watch,20,LARCENY-NON VEHICLE,0690,2399,Peoplestown,V,33.730080000000001,-84.383399999999995
190231026,2019-01-23,2019-01-23,0800,2019-01-23,1239,412,,,2026 KIMBERLY RD SW,Day Watch,20,LARCENY-NON VEHICLE,0690,2316,Ben Hill Terrace,P,33.698999999999998,-84.522840000000002
190231087,2019-01-23,2019-01-22,1055,2019-01-22,1500,604,APT,1110,375 AUBURN AVE NE,Day Watch,20,LARCENY-NON VEHICLE,0690,2399,Sweet Auburn,M,33.755400000000002,-84.375209999999996
190231195,2019-01-23,2019-01-17,1115,2019-01-17,1404,414,,,3871 REDWINE RD SW,Evening Watch,20,LARCENY-NON VEHICLE,0690,2399,Princeton Lakes,P,33.661659999999998,-84.50864
190231204,2019-01-23,2019-01-22,1700,2019-01-23,1200,203,,,1339 ELLSWORTH INDUSTRIAL BLVD NW,Unknown,,LARCENY-NON VEHICLE,0690,2399,Blandtown,D,33.79081,-84.426199999999994
190231599,2019-01-23,2019-01-23,0645,2019-01-23,1500,402,,,869 GASTON ST SW,Day Watch,6,LARCENY-NON VEHICLE,0690,2399,Oakland City,S,33.731470000000002,-84.436499999999995
190231620,2019-01-23,2019-01-23,1702,2019-01-23,1702,113,,,2904 ARGYLE DR NW,Evening Watch,20,LARCENY-NON VEHICLE,0690,2399,Lincoln Homes,G,33.799810000000001,-84.482929999999996
190230057,2019-01-23,2019-01-23,0030,2019-01-23,0035,413,,,3580 CAMPBELLTON RD SW,Morning Watch,23,AUTO THEFT,0710,2404,,P,33.689900000000002,-84.505840000000006
190230489,2019-01-23,2019-01-23,0800,2019-01-23,0810,103,,,720 DONALD LEE HOLLOWELL PKWY NW,Day Watch,18,AUTO THEFT,0710,2404A,English Avenue,L,33.772759999999998,-84.410889999999995
190230941,2019-01-23,2019-01-19,0100,2019-01-19,0110,406,,,1140 DOLPHIN DR SW @CASCADE CABANA APTS,Evening Watch,18,AUTO THEFT,0710,2404,Cascade Avenue/Road,S,33.724330000000002,-84.461309999999997
190231049,2019-01-23,2019-01-23,1248,2019-01-23,1255,113,,,1209 HIGHTOWER RD NW,Day Watch,18,AUTO THEFT,0710,2404,Carey Park,G,33.788130000000002,-84.470200000000006
190231100,2019-01-23,2018-12-31,2245,2018-12-31,2300,103,,,479 JOSEPH E BOONE BLVD NW,Day Watch,18,AUTO THEFT,0710,2404,English Avenue,L,33.763800000000003,-84.403490000000005
190231657,2019-01-23,2019-01-23,1647,2019-01-23,1647,212,,,201 ARMOUR DR NE,Evening Watch,18,AUTO THEFT,0710,2404,,E,33.809939999999997,-84.381360000000001
190231951,2019-01-23,2019-01-23,1930,2019-01-23,1940,309,,,757 CLEVELAND AVE SW,Evening Watch,23,AUTO THEFT,0710,2404,Perkerson,X,33.682319999999997,-84.414169999999999
190232201,2019-01-23,2019-01-15,1730,2019-01-16,1300,111,,,I-285 NB EXPY NW / I-20 EB EXPY NW,Evening Watch,13,AUTO THEFT,0710,2404,Adamsville,H,33.764600000000002,-84.493049999999997
190230258,2019-01-23,2019-01-23,0343,2019-01-23,0343,401,,,516 LEE ST SW,Morning Watch,23,LARCENY-NON VEHICLE,0630,2303,West End,T,33.740870000000001,-84.413460000000001
190230786,2019-01-23,2019-01-23,1018,2019-01-23,1038,111,,,3509 MARTIN L KING JR DR NW,Day Watch,7,LARCENY-NON VEHICLE,0630,2303,Adamsville,H,33.758099999999999,-84.502579999999995
190230972,2019-01-23,2019-01-23,1200,2019-01-23,1210,511,,,20 BROAD ST SW,Day Watch,7,LARCENY-NON VEHICLE,0630,2303,Downtown,M,33.753120000000003,-84.392080000000007
190231309,2019-01-23,2019-01-23,1450,2019-01-23,1500,211,,,2525 PIEDMONT RD NE,Evening Watch,24,LARCENY-NON VEHICLE,0630,2303,Lindbergh/Morosgo,B,33.823999999999998,-84.365210000000005
190231680,2019-01-23,2019-01-23,1700,2019-01-23,1800,609,,,1275 CAROLINE ST NE @TARGET - CAROLINE,Evening Watch,12,LARCENY-NON VEHICLE,0630,2303,Edgewood,O,33.756740000000001,-84.346190000000007
190231836,2019-01-23,2019-01-23,1830,2019-01-23,1834,605,,,800 GLENWOOD AVE SE,Evening Watch,12,LARCENY-NON VEHICLE,0630,2303,Grant Park,W,33.742339999999999,-84.360020000000006
190231980,2019-01-23,2019-01-23,1940,2019-01-23,1959,210,,,3393 PEACHTREE RD NE @LENOX SQUARE,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Lenox,B,33.846760000000003,-84.362120000000004
190230521,2019-01-23,2019-01-23,0324,2019-01-23,0324,203,,,1915 JAMES JACKSON PKWY NW,Day Watch,18,AUTO THEFT,0730,2434,Riverside,D,33.806930000000001,-84.475759999999994
190231197,2019-01-23,2019-01-23,1000,2019-01-23,1400,607,,,869 DALE DR SE,Evening Watch,20,AUTO THEFT,0730,2434,Benteen Park,W,33.711010000000002,-84.360650000000007
190231202,2019-01-23,2019-01-13,2345,2019-01-13,2355,208,,,3380 PEACHTREE RD NE,Unknown,18,AUTO THEFT,0720,2424,North Buckhead,B,33.849690000000002,-84.366169999999997
190230849,2019-01-23,2019-01-23,1113,2019-01-23,1113,204,,,1678 HOWELL MILL RD NW,Day Watch,23,ROBBERY-PEDESTRIAN,0341,1206,Underwood Hills,D,33.799909999999997,-84.416250000000005
190231426,2019-01-23,2019-01-23,1530,2019-01-23,1553,401,,,992 OGLETHORPE AVE SW,Evening Watch,20,ROBBERY-PEDESTRIAN,0311,1204,West End,T,33.735610000000001,-84.420299999999997
190232167,2019-01-23,2019-01-23,2220,2019-01-23,2220,402,,,1180 RALPH D ABERNATHY BLVD SW,Morning Watch,13,AGG ASSAULT,0410,1314,West End,T,33.738419999999998,-84.426299999999998
190232146,2019-01-23,2019-01-23,2203,2019-01-23,2300,508,,,230 PEACHTREE ST NW,Evening Watch,13,AGG ASSAULT,0420,1315K,Downtown,M,33.760150000000003,-84.388069999999999
190230766,2019-01-23,2019-01-21,0436,2019-01-21,0448,212,,,2124 CHESHIRE BRIDGE RD NE,Day Watch,20,BURGLARY-RESIDENCE,0511,2202,Lindridge/Martin Manor,F,33.813580000000002,-84.356189999999998
190231451,2019-01-23,2019-01-23,1603,2019-01-23,1603,401,,,869 VICTORIA PL SW,Evening Watch,20,ROBBERY-RESIDENCE,0315,1207,West End,T,33.734459999999999,-84.415859999999995
190231512,2019-01-23,2019-01-23,1600,2019-01-23,1624,303,,,256 GLENN ST SW,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,Mechanicsville,V,33.738,-84.396249999999995
190231613,2019-01-23,2019-01-23,1700,2019-01-23,1700,301,,,1420 BEATIE AVE SW,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,Capitol View,X,33.716079999999998,-84.410659999999993
190231701,2019-01-23,2019-01-23,0830,2019-01-23,1722,603,,2507,525 GLEN IRIS DR NE,Evening Watch,13,BURGLARY-RESIDENCE,0511,2202,Old Fourth Ward,M,33.768189999999997,-84.367630000000005
190231817,2019-01-23,2019-01-23,1100,2019-01-23,1800,201,APT,5101,1401 W PACES FERRY RD NW,Evening Watch,26,BURGLARY-RESIDENCE,0511,2202,Paces,A,33.848689999999998,-84.431820000000002
190230370,2019-01-23,2019-01-22,2100,2019-01-23,0600,311,,B,2944 METROPOLITAN PKWY SW,Day Watch,18,BURGLARY-NONRES,0512,2203,Hammond Park,X,33.674599999999998,-84.408379999999994
190230803,2019-01-23,2019-01-22,1800,2019-01-23,1000,312,,,240 MOUNT ZION RD SW,Day Watch,18,BURGLARY-NONRES,0512,2203,Glenrose Heights,Z,33.672449999999998,-84.396979999999999
190230879,2019-01-23,2019-01-23,1132,2019-01-23,1132,103,,,647 DONALD LEE HOLLOWELL PKWY NW,Day Watch,19,BURGLARY-NONRES,0512,2203,English Avenue,L,33.773569999999999,-84.408169999999998
190231214,2019-01-23,2019-01-22,0000,2019-01-23,0800,213,,,1891 CHESHIRE BRIDGE RD NE,Evening Watch,99,BURGLARY-NONRES,0512,2203,Morningside/Lenox Park,F,33.809429999999999,-84.360709999999997
190230896,2019-01-23,2018-12-23,0000,2019-01-23,1156,307,,,381 LINCOLN ST SW,Day Watch,20,BURGLARY-RESIDENCE,0521,2204,Joyland,Y,33.711730000000003,-84.400630000000007
190231263,2019-01-23,2019-01-23,1100,2019-01-23,1130,305,,,1078 HIGH POINT TER SW,Evening Watch,13,BURGLARY-RESIDENCE,0521,2204,High Point,Y,33.7164,-84.394930000000002
190232239,2019-01-23,2019-01-23,1930,2019-01-23,2215,205,,,505 OVERBROOK DR NW,Evening Watch,20,BURGLARY-RESIDENCE,0521,2204,Collier Hills,C,33.812669999999997,-84.404600000000002
190240722,2019-01-24,2019-01-21,0001,2019-01-24,0600,311,,,400 CLEVELAND AVE SW,Day Watch,5,BURGLARY-RESIDENCE,0521,2204,Hammond Park,X,33.680779999999999,-84.402339999999995
190241152,2019-01-24,2019-01-24,1330,2019-01-24,1420,312,,,505 TUFTON TRL SE,Evening Watch,20,BURGLARY-RESIDENCE,0521,2204,Glenrose Heights,Z,33.664749999999998,-84.384150000000005
190240420,2019-01-24,2019-01-23,1300,2019-01-24,0742,104,,,248 WELLINGTON ST SW,Day Watch,20,BURGLARY-RESIDENCE,0511,2202,Mozley Park,K,33.748330000000003,-84.438019999999995
190241779,2019-01-24,2019-01-23,1800,2019-01-24,1810,412,,,4735 GREENBRIAR TRL SW,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,Greenbriar Village,P,33.705019999999998,-84.542259999999999
190241806,2019-01-24,2019-01-24,0815,2019-01-24,1835,205,APT,512,1888 EMERY ST NW,Evening Watch,26,BURGLARY-RESIDENCE,0511,2202,Wildwood (NPU-C),C,33.807009999999998,-84.414439999999999
190242065,2019-01-24,2019-01-24,0730,2019-01-24,2045,301,,,1572 ATHENS AVE SW,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,Capitol View,X,33.71217,-84.408690000000007
190242236,2019-01-24,2019-01-20,2200,2019-01-24,2227,403,,,1585 KENMORE ST SW,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,Cascade Avenue/Road,S,33.723419999999997,-84.43974
190231506,2019-01-24,2019-01-14,0005,2019-01-22,1800,308,,296,680 NEW TOWN CIR SE,Day Watch,26,BURGLARY-RESIDENCE,0511,2202,Thomasville Heights,Z,33.706699999999998,-84.36412
190240153,2019-01-24,2019-01-24,0210,2019-01-24,0250,408,,,1401 GRAYMONT,Morning Watch,20,AGG ASSAULT,0420,1315K,Venetian Hills,S,33.715960000000003,-84.436819999999997
190241342,2019-01-24,2019-01-24,1530,2019-01-24,1550,205,,,1975 HOWELL MILL RD NW,Evening Watch,8,ROBBERY-COMMERCIAL,0312,1201,Channing Valley,C,33.808660000000003,-84.412719999999993
190241095,2019-01-24,2019-01-24,0130,2019-01-24,0140,511,,,30 MARIETTA ST SW,Day Watch,21,ROBBERY-PEDESTRIAN,0347,1299S,Downtown,M,33.753520000000002,-84.391890000000004
190240134,2019-01-24,2019-01-24,0150,2019-01-24,0210,209,,356,3410 ALEXANDER RD NE,Morning Watch,26,AGG ASSAULT,0430,1315,North Buckhead,B,33.853870000000001,-84.367019999999997
190240979,2019-01-24,2019-01-24,1244,2019-01-24,1256,413,,,2448 COLORADO TRL SW,Day Watch,20,AGG ASSAULT,0430,1315,Arlington Estates,P,33.691020000000002,-84.537099999999995
190242248,2019-01-24,2019-01-24,2200,2019-01-24,2210,409,,,3132 MCMURRAY DR SW,Morning Watch,20,AGG ASSAULT,0410,1314,Southwest,R,33.703519999999997,-84.490729999999999
190241049,2019-01-24,2019-01-24,1300,2019-01-24,1332,402,,,1333 WHITE ST SW,Day Watch,99,ROBBERY-PEDESTRIAN,0311,1212,West End,T,33.738050000000001,-84.430279999999996
190240301,2019-01-24,2019-01-24,0521,2019-01-24,0521,406,,,3208 MARTIN LUTHER KING JR DR SW,Morning Watch,12,LARCENY-NON VEHICLE,0630,2303,,I,33.75188,-84.492440000000002
190240720,2019-01-24,2019-01-24,1015,2019-01-24,1100,102,,,835 MARTIN LUTHER KING JR DR ,Day Watch,12,LARCENY-NON VEHICLE,0630,2303,Vine City,L,33.755040000000001,-84.414569999999998
190240764,2019-01-24,2019-01-24,1000,2019-01-24,1037,211,,,2525 PIEDMONT RD NE @HOME DEPOT,Day Watch,24,LARCENY-NON VEHICLE,0630,2303,Lindbergh/Morosgo,B,33.823999999999998,-84.365210000000005
190240999,2019-01-24,2019-01-24,1240,2019-01-24,1255,207,,,1943 PEACHTREE RD NE,Day Watch,9,LARCENY-NON VEHICLE,0630,2303,Brookwood Hills,E,33.807989999999997,-84.393550000000005
190241169,2019-01-24,2019-01-24,1430,2019-01-24,1431,309,,,2685 METROPOLITAN PKWY SW,Evening Watch,12,LARCENY-NON VEHICLE,0630,2303,Perkerson,X,33.682740000000003,-84.409019999999998
190241329,2019-01-24,2019-01-24,1450,2019-01-24,1520,211,,,2525 PIEDMONT RD NE @HOME DEPOT,Unknown,24,LARCENY-NON VEHICLE,0630,2303,Lindbergh/Morosgo,B,33.823999999999998,-84.365210000000005
190241644,2019-01-24,2019-01-24,1733,2019-01-24,1733,204,,,1801 HOWELL MILL RD NW,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Berkeley Park,D,33.803879999999999,-84.412779999999998
190241782,2019-01-24,2019-01-24,1829,2019-01-24,1829,204,,,1801 HOWELL MILL RD NW,Evening Watch,,LARCENY-NON VEHICLE,0630,2303,Berkeley Park,D,33.803879999999999,-84.412779999999998
190241901,2019-01-24,2019-01-24,1915,2019-01-24,1915,102,,,835 MARTIN L KING JR DR NW,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Vine City,L,33.755040000000001,-84.414569999999998
190242137,2019-01-24,2019-01-24,2100,2019-01-24,2120,204,,,1801 HOWELL MILL RD NW,Evening Watch,7,LARCENY-NON VEHICLE,0630,2303,Berkeley Park,D,33.803879999999999,-84.412779999999998
190240066,2019-01-24,2019-01-24,0000,2019-01-24,0030,211,,1610,2479 PEACHTREE RD NE,Morning Watch,18,AUTO THEFT,0710,2404,Peachtree Hills,B,33.822150000000001,-84.387600000000006
190240695,2019-01-24,2019-01-23,1500,2019-01-24,1003,406,,,790 PEYTON RD SW,Evening Watch,20,AUTO THEFT,0710,2404,,I,33.734200000000001,-84.480500000000006
190240717,2019-01-24,2019-01-23,1900,2019-01-24,1000,604,,,115 HILLIARD ST SE,Day Watch,20,AUTO THEFT,0710,2404,Sweet Auburn,M,33.751820000000002,-84.376959999999997
190241469,2019-01-24,2019-01-24,0005,2019-01-24,0800,105,,,1458 ROME DR NW,Evening Watch,13,AUTO THEFT,0710,2404,Hunter Hills,K,33.762819999999998,-84.435649999999995
190242237,2019-01-24,2019-01-24,2030,2019-01-24,2223,507,,,464 FAIR ST SW,Morning Watch,13,AUTO THEFT,0710,2404,Castleberry Hill,M,33.748570000000001,-84.402749999999997
190240675,2019-01-24,2019-01-22,1000,2019-01-24,0900,401,,,830 JOSEPH E LOWERY BLVD SW @WHITE STREET SW,Day Watch,99,LARCENY-NON VEHICLE,0690,2399,West End,T,33.732210000000002,-84.417720000000003
190241084,2019-01-24,2019-01-10,0800,2019-01-24,1400,610,,,1520 WOODBINE AVE SE,Day Watch,20,LARCENY-NON VEHICLE,0690,2399,Kirkwood,O,33.750790000000002,-84.337760000000003
190241598,2019-01-24,2019-01-24,1714,2019-01-24,1714,305,,2315,177 MOURY AVE SW,Evening Watch,26,LARCENY-FROM VEHICLE,0650,2304,The Villages at Carver,Y,33.713479999999997,-84.390519999999995
190241902,2019-01-24,2019-01-23,2030,2019-01-24,1920,609,,6B,159 WHITEFOORD AVE SE,Evening Watch,26,LARCENY-FROM VEHICLE,0650,2304,Edgewood,O,33.748980000000003,-84.342349999999996
190241129,2019-01-24,2018-11-22,1300,2019-01-23,2100,501,,5403,401 17TH ST NW,Evening Watch,20,LARCENY-NON VEHICLE,0660,2317,Atlantic Station,E,33.789900000000003,-84.402649999999994
190240881,2019-01-24,2019-01-24,1100,2019-01-24,1125,512,,,201 WASHINGTON ST SW @CENTRAL PRESBYTERIA,Day Watch,4,LARCENY-NON VEHICLE,0670,2308,Downtown,M,33.749830000000003,-84.389049999999997
190241926,2019-01-24,2019-01-24,1700,2019-01-24,1800,510,,1605,112 COURTLAND ST NE,Evening Watch,26,LARCENY-NON VEHICLE,0670,2308,Downtown,M,33.757559999999998,-84.384339999999995
190242064,2019-01-24,2019-01-24,1645,2019-01-24,2030,508,ROOM,725,230 PEACHTREE ST NW,Evening Watch,14,LARCENY-NON VEHICLE,0670,2308,Downtown,M,33.75996,-84.387680000000003
190242335,2019-01-24,2019-01-24,2300,2019-01-24,2330,602,,,299 N HIGHLAND AVE NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Inman Park,N,33.761980000000001,-84.358459999999994
190240326,2019-01-24,2019-01-23,2300,2019-01-24,0500,302,,,668 METROPOLITAN PKWY SW,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Pittsburgh,V,33.736499999999999,-84.407529999999994
190240755,2019-01-24,2019-01-10,1215,2019-01-10,1300,213,,,1544 PIEDMONT AVE NE @Multiple,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Piedmont Heights,F,33.797890000000002,-84.371009999999998
190240765,2019-01-24,2019-01-23,1530,2019-01-24,1020,504,,,400 W PEACHTREE ST NW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.76614,-84.387600000000006
190240772,2019-01-24,2019-01-24,1035,2019-01-24,1040,203,,,2331 BOLTON RD NW,Day Watch,23,LARCENY-FROM VEHICLE,0640,2305,Bolton,D,33.819090000000003,-84.461789999999993
190240871,2019-01-24,2019-01-24,0556,2019-01-24,0600,205,,,2274 PEACHTREE RD NW,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,,C,33.816850000000002,-84.390649999999994
190240914,2019-01-24,2019-01-24,0930,2019-01-24,1155,203,,,1500 MARIETTA BLVD NW,Day Watch,24,LARCENY-FROM VEHICLE,0640,2305,Hills Park,D,33.796810000000001,-84.433300000000003
190241001,2019-01-24,2019-01-24,0830,2019-01-24,1130,204,,,1670 DEFOOR AVE NW,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Underwood Hills,D,33.80059,-84.418800000000005
190241518,2019-01-24,2019-01-24,1245,2019-01-24,1700,201,,,2000 MOORES MILL RD NW,Unknown,18,LARCENY-FROM VEHICLE,0640,2305,,C,33.820810000000002,-84.450630000000004
190241536,2019-01-24,2019-01-24,1300,2019-01-24,1645,407,,,781 NEHEMIAH LN SW,Day Watch,20,LARCENY-FROM VEHICLE,0640,2305,Mays,H,33.741520000000001,-84.50685
190242045,2019-01-24,2019-01-21,2030,2019-01-21,2115,601,,,794 N HIGHLAND AVE NE,Evening Watch,,LARCENY-FROM VEHICLE,0640,2305,Virginia Highland,F,33.776139999999998,-84.352689999999996
190242119,2019-01-24,2019-01-24,2000,2019-01-24,2100,503,,,242 12TH ST NE,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.78436,-84.379530000000003
190242205,2019-01-24,2019-01-24,1850,2019-01-24,2200,203,,,1133 HUFF RD NW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Blandtown,D,33.78978,-84.425569999999993
190242209,2019-01-24,2019-01-24,2120,2019-01-24,2210,205,,,1991 HOWELL MILL RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Channing Valley,C,33.809019999999997,-84.412769999999995
190242242,2019-01-24,2019-01-24,2100,2019-01-24,2237,509,,,2 BAKER ST NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.762340000000002,-84.387309999999999
190242276,2019-01-24,2019-01-24,2302,2019-01-24,2302,602,,,602 N HIGHLAND AVE NE @MANUELS,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Poncey-Highland,N,33.770820000000001,-84.352739999999997
